品牌,车系,排量与年份,机滤,空调滤,空气滤,机油
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"650i(E63/64)
- 2005.07-2014 - 4.8L",汉格斯特 Hengst ￥68.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥145.0,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥149.0,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,7系,"730i/Li(E66)
- 2005.03-2014 - 3.0L",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥192.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,,,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"730i (F02)
- 2009.09-2014 - 3.0L",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥175.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥269.0,曼牌 Mann ￥230.0,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"740i(E66)
- 2005.07-2014 - 4.0L",汉格斯特 Hengst ￥68.0,三效空调滤清器 ￥179.0,汉格斯特 Hengst ￥134.0,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥149.0,,曼牌 Mann ￥192.0,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,"750i/Li(E66)
- 2005.07-2014 - 4.8L",汉格斯特 Hengst ￥68.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥192.0,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥149.0,,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,"760i/Li(E66)
- 2003.01-2014 - 6.0L",汉格斯特 Hengst ￥68.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥192.0,美孚 美孚1号 0W-40 ￥828.0
,,,曼牌 Mann ￥149.0,,,壳牌 灰喜力ULTRA 5W-40 ￥876.0
,,,,,,嘉实多 极护 SN 0W-40 ￥858.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥584.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥974.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥948.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥529.0
,,"740i
- 2008.10-2014 - 3.0T",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥119.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥269.0,曼牌 Mann ￥150.0,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,X1系列,"18i
- 2010.03-2014 - 2.0L",汉格斯特 Hengst ￥61.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥110.0,美孚 美孚1号 0W-40 ￥460.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,曼牌 Mann ￥113.0,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,"20i/iX （E84）
- 2011.09-2014 - 2.0T",曼牌 Mann ￥118.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥168.0,美孚 美孚1号 0W-40 ￥460.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,"28iX2.0
- 2011.03-2011.12 - 2.0T",,三效空调滤清器 ￥119.0,曼牌 Mann ￥168.0,美孚 美孚1号 0W-40 ￥460.0
,,,,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,"28iX2.0
- 2012.01-2014 - 2.0T",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥168.0,美孚 美孚1号 0W-40 ￥460.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,"25iX
- 2010.03-2014 - 3.0L",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥193.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,曼牌 Mann ￥264.0,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"28iX3.0(E84)
- 2009.10-2011.03 - 3.0L",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥193.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,曼牌 Mann ￥264.0,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,X3系列,"2.0i/xDrive20i (E83)
- 2005.07-2014 - 2.0i",汉格斯特 Hengst ￥61.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥460.0
,,,曼牌 Mann ￥89.0,,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,"2.5i(E83)
- 2004.01-2014 - 2.5i",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥198.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,,,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"3.0i(E83)
- 2004.01-2014 - 3.0i",汉格斯特 Hengst ￥34.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥99.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥49.0,,,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"35iX(F25)
- 2010.09-2014 - 3.0T",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥119.0,汉格斯特 Hengst ￥119.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,曼牌 Mann ￥150.0,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"xDrive20i ECE (欧版)(F25)
- 2013.06-2015 - 2.0T",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥153.0,美孚 美孚1号 0W-40 ￥460.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥189.0,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,三效空调滤清器 ￥79.0,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,"28iX N20（F25）ECE
- 2013.01-2014 - 2.0T",曼牌 Mann ￥89.0,,曼牌 Mann ￥153.0,美孚 美孚1号 0W-40 ￥460.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,X5系列,"3.0i(E53)
- 2000.05-2014 - 3.0i",汉格斯特 Hengst ￥34.0,三效空调滤清器 ￥119.0,,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥49.0,,,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"4.4i(E53)
- 2000.05-2014 - 4.4i",曼牌 Mann ￥80.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥89.0,美孚 美孚1号 0W-40 ￥736.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,"3.0xDrive35d(E70)
- 2008.09-2014 - 3.0L",,三效空调滤清器 ￥179.0,,美孚 美孚1号 0W-40 ￥644.0
,,,,四效空调滤清器 ￥269.0,,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"3.0si(E70)
- 2007.02-2010.06 - 3.0si",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥179.0,汉格斯特 Hengst ￥102.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥269.0,,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"35iX(E70)
- 2010.05-2014 - 3.0T",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥179.0,汉格斯特 Hengst ￥119.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥269.0,曼牌 Mann ￥150.0,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,,"xDrive35i（F15）
- 2013.1-2015 - 3.0T",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥150.0,壳牌 蓝喜力HX7 5W-40 ￥456.0
,,,,四效空调滤清器 ￥269.0,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,美孚 美孚1号 0W-40 ￥736.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,"4.8i(E70)
- 2007.02-2014 - 4.8i",汉格斯特 Hengst ￥68.0,三效空调滤清器 ￥179.0,曼牌 Mann ￥100.0,美孚 美孚1号 0W-40 ￥736.0
,,,曼牌 Mann ￥149.0,四效空调滤清器 ￥269.0,,壳牌 灰喜力ULTRA 5W-40 ￥760.0
,,,,,,嘉实多 极护 SN 0W-40 ￥752.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥496.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥856.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥820.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥456.0
,X6系列,"35i/xDrive35i(E71)
- 2008.05-2014 - 3.0T",汉格斯特 Hengst ￥58.0,三效空调滤清器 ￥179.0,汉格斯特 Hengst ￥119.0,美孚 美孚1号 0W-40 ￥644.0
,,,曼牌 Mann ￥89.0,四效空调滤清器 ￥269.0,曼牌 Mann ￥150.0,壳牌 灰喜力ULTRA 5W-40 ￥728.0
,,,,,,嘉实多 极护 SN 0W-40 ￥694.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥512.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥782.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥794.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥447.0
,Z4系列,"2.0i(E85)
- 2005.04-2014 - 2.0i",汉格斯特 Hengst ￥61.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥198.0,美孚 美孚1号 0W-40 ￥460.0
,,,曼牌 Mann ￥89.0,,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
,,"sDrive20i E89
- 2012.05-2014 - 2.0L",曼牌 Mann ￥89.0,三效空调滤清器 ￥119.0,曼牌 Mann ￥168.0,美孚 美孚1号 0W-40 ￥460.0
,,,,,,壳牌 灰喜力ULTRA 5W-40 ￥496.0
,,,,,,嘉实多 极护 SN 0W-40 ￥482.0
,,,,,,嘉实多 磁护 SN 5W-40 ￥336.0
,,,,,,海湾 Gulf 金极润 SN 5W-40 ￥546.0
,,,,,,海湾 Gulf 金极润 SN 0W-40 ￥538.0
,,,,,,壳牌 蓝喜力HX7 5W-40 ￥301.0
